;dur_ttl;dur_outer;l_dur_ttl;l_dur_outer
62.194.61.225;2.02798843384;0.0;0.0;0.0
62.194.61.226;1624.700784687;1251.880168917954;0.0;0.0
62.194.61.233;82846.33159636745;77410.06636610269;0.0;0.0
62.194.61.241;17458.107471466334;16021.280765528501;0.0;0.0
62.194.61.252;18681.981801986898;11223.354578017535;18615.981578827115;11223.354578017535
62.194.61.27;2668.935298918269;2238.76166343558;2656.97240829326;2238.76166343558
62.194.61.30;2188.11249732993;1298.57635498018;2187.36147880576;1298.57635498018
62.194.61.33;1451.3702392577343;1134.8598003381599;1441.7221546172302;1134.8598003381599
62.194.61.34;438.13300132772997;398.7903594974;0.0;0.0
62.194.61.40;7.074117660519999;0.6849765777590001;0.0;0.0
62.194.61.48;1845.6392288199656;1343.26863288822;1834.0821266166;1343.26863288822
62.194.61.5;1926.3436794287256;1329.79011535683;1836.84992790284;1329.79011535683
62.194.61.57;2028.00989151242;1890.75064658862;0.0;0.0
62.194.61.68;2.7480125427199997;0.0;0.0;0.0
62.194.61.73;2.23398208618;0.0;0.0;0.0
62.194.61.8;291.21398925811303;191.51878356900997;288.25688362152;191.51878356900997
62.194.61.81;946.9375610347599;716.2182331085099;931.3256740566101;714.4694328308
62.194.61.82;2645.179033275128;1739.0615940091002;2629.04930114317;1739.0615940091002
62.194.61.87;5.4249763488800005;0.636100769043;0.0;0.0
62.194.61.89;12.0639801025;0.0;0.0;0.0
62.194.61.92;6959.84697341935;5971.173048019297;6947.50785827653;5969.3238735197865
62.194.61.94;2.31909751892;0.0;0.0;0.0
62.194.61.98;5090.690374375;4454.707145687;0.0;0.0
62.194.62.0;11377.18653678761;8493.95322799804;8504.220008850374;5980.750560760041
62.194.62.100;2168.64895820559;1593.24049949571;2127.9122829431403;1581.4514160149101
62.194.62.105;6445.264577869532;3906.809806823306;6416.737079624303;3906.809806823306
62.194.62.106;6298.69604110433;5637.755393984775;0.0;0.0
62.194.62.116;2905.193567275966;1984.96031761115;2885.65158843991;1984.96031761115
62.194.62.122;1.9998550415;0.0;0.0;0.0
62.194.62.127;2305.9592246997;1070.8973407748072;1690.1593208304998;999.47619438198
62.194.62.129;1551.413536071963;880.4984092710702;1545.5484390260601;880.4984092710702
62.194.62.146;87.5239372253;42.7622795105;87.5239372253;42.7622795105
62.194.62.162;37119.5302009667;32337.29863166994;15578.154802327115;12377.592325207894
62.194.62.170;2025.285720824332;1780.25770187357;643.47720146099;514.5552158354501
62.194.62.171;211297.04308515295;192350.93736651106;0.0;0.0
62.194.62.178;643.6228752135999;30.602693557732998;0.0;0.0
62.194.62.18;5291.103124614859;3903.986215590383;5259.51409339537;3903.986215590383
62.194.62.180;800.551176070462;482.11908340537;792.71721839834;482.11908340537
62.194.62.20;5350.754976275;2064.7549629239998;3926.7950058;2064.7549629239998
62.194.62.205;49983.76131055923;48843.01161767404;0.0;0.0
62.194.62.209;744.203090668247;483.89887809716004;740.8001422887301;483.89887809716004
62.194.62.213;857.9225540162561;581.84027671857;846.61030769362;581.84027671857
62.194.62.216;34678.52354048753;32146.92354203685;0.0;0.0
62.194.62.220;45474.95079042095;42872.17044829323;0.0;0.0
62.194.62.221;476.191043853815;350.73971748316;472.34392166143;350.73971748316
62.194.62.222;7179.333209989492;5470.64185142964;7131.315231321247;5470.64185142964
62.194.62.223;1106.4286231992799;725.9452342987199;1103.83653640729;725.9452342987199
62.194.62.227;1111.3286018363199;823.14991950987;1088.4354114523699;823.14991950987
62.194.62.228;4.79316711426;0.6721019744869999;0.0;0.0
62.194.62.232;6967.378377913489;3574.4769573252;6554.636716842081;3574.4769573252
62.194.62.234;562019.1047192613;520720.97897538124;0.0;0.0
62.194.62.235;1049.47781562708;744.25554275579;1031.7549705495599;744.25554275579
62.194.62.236;1780.6451320651759;1196.76637649467;1764.12725448644;1196.76637649467
62.194.62.249;19267.985105511798;18388.582706456968;0.0;0.0
62.194.62.250;2811.935186384518;1801.9478321077802;2768.66745948635;1801.9478321077802
62.194.62.252;1150.91657638555;759.4552040097499;1142.5747871399399;759.4552040097499
62.194.62.255;446.8262195582349;351.89175605828;443.81809234570994;351.89175605828
62.194.62.39;1771.528244018067;1253.8847923279498;1759.6540451044898;1253.8847923279498
62.194.62.4;454.4007778160151;306.21194839498;450.8688449852;306.21194839498
62.194.62.42;1250.681877136994;634.1679096225871;1247.99704551773;634.1679096225871
62.194.62.43;1771.91591262688;1003.53288650479;1771.91591262688;1003.53288650479
62.194.62.47;492.29335784921994;251.33109092722998;488.26622962962;251.33109092722998
62.194.62.51;4925.982952115841;3567.3918724100104;4922.03712463171;3567.3918724100104
62.194.62.6;5306.673526764674;3958.5626125337594;5300.40740966873;3958.5626125337594
62.194.62.60;2548.466682432861;1334.8624706270302;2547.64962196228;1334.8624706270302
62.194.62.64;943.267107010087;413.3403301243;940.206050873;413.3403301243
62.194.62.71;20.80273628234;3.3571720123300004;20.80273628234;3.3571720123300004
62.194.62.73;3622.3156452178473;2728.2238006595844;3617.1078681945305;2728.2238006595844
62.194.62.75;32667.69027710953;30871.883869175526;0.0;0.0
62.194.62.80;1443.38870048686;1372.7393150360601;0.0;0.0
62.194.62.82;3794.2321300512;3579.9415111509575;0.0;0.0
62.194.62.83;343.497037887547;251.15704536450002;339.85114097593004;251.15704536450002
62.194.62.85;1829.04505729718;1704.8892974885161;0.0;0.0
62.194.62.88;1308.52890014798;1246.171712873994;0.0;0.0
62.194.62.9;5722.91040421291;5408.377170554277;0.0;0.0
62.194.62.91;980.9327125549911;560.35709381087;809.13972854611;560.35709381087
62.194.62.94;2338.10782432475;1797.2071170805302;2332.3836326591;1797.2071170805302
62.194.62.96;7.0481300354;0.0;0.0;0.0
62.194.63.115;3430.4370880122597;2805.773019789796;3416.16630554156;2804.1529655448007
62.194.63.12;303.329229354912;197.57485389715;299.53122138981996;197.57485389715
62.194.63.120;1277.1420478841198;1217.962265010376;0.0;0.0
62.194.63.125;766.218900680284;578.6709785457799;758.46195220921;578.6709785457799
62.194.63.133;2.2430419921900002;0.0;0.0;0.0
62.194.63.136;3499.154090880549;3192.5499439238083;0.0;0.0
62.194.63.148;377.765893936447;283.33377838177995;371.621847153;283.33377838177995
62.194.63.149;22.207021713299998;8.554935455319999;22.207021713299998;8.554935455319999
62.194.63.150;1893.3277130088;1616.2855625160678;635.7786655425499;427.05249786413
62.194.63.155;4.6181678772009995;0.0;0.0;0.0
62.194.63.160;1135.971307755273;904.1469097146501;1129.39620018081;904.1469097146501
62.194.63.161;2617.7952289542905;1960.9575271649596;2574.2793083152305;1960.9575271649596
62.194.63.164;2204.86927032798;2085.292816166226;0.0;0.0
62.194.63.166;4727.0069122313835;2974.40910339242;4661.0524654388;2974.40910339242
62.194.63.171;13115.75150490077;7260.343790054737;13102.100849154309;7260.343790054737
62.194.63.172;903.7327766424099;832.6539993293;0.0;0.0
62.194.63.179;1371.108055113554;1064.73278999308;1351.7618179309302;1064.73278999308
62.194.63.185;230230.06010058263;206811.34366984002;0.0;0.0
62.194.63.186;4803.142309188998;3626.616477966385;3234.2190742503003;2207.810401916845
62.194.63.188;27115.750074386167;25405.07102011931;0.0;0.0
62.194.63.191;1259.9265575403701;1142.5633430496;0.0;0.0
62.194.63.208;394.85359191860704;297.71924018887;387.90297508206004;297.71924018887
62.194.63.209;810.297966002746;622.26557731617;806.06007575922;622.26557731617
62.194.63.210;6133.0351829525525;4081.2325477596105;6104.49552535978;4081.2325477596105
62.194.63.215;2547.4898815148;2072.82471656793;2544.36922073294;2072.82471656793
62.194.63.223;463.02413940449696;346.04859352146;460.21723747272995;346.04859352146
62.194.63.229;3265.2304172501;2553.56001854007;3039.3073558788;2553.56001854007
62.194.63.246;2452.533483504579;1651.2336730953105;2443.01772117548;1651.2336730953105
62.194.63.249;825.773954391281;640.54179191549;824.9621391294401;640.54179191549
62.194.63.29;36860.60690880614;34551.275491725566;0.0;0.0
62.194.63.32;701.68209075882;625.390052795712;688.9960765833999;623.74782562286
62.194.63.37;207.67807960525002;105.22246360780001;205.495119095;105.22246360780001
62.194.63.39;1471.7319011700142;1111.3100051891;1440.34647941708;1111.3100051891
62.194.63.49;8315.15192986;3348.547458646;8315.15192986;3348.547458646
62.194.63.5;2087.2209072128653;1440.22607803318;2067.8200721756302;1440.22607803318
62.194.63.50;420.63236236560897;238.3177280429;416.85342788685;238.3177280429
62.194.63.55;669.9759960178751;433.22491645827995;666.80502891582;433.22491645827995
62.194.63.58;799.1826534271361;533.8232517247601;791.1827564239601;533.8232517247601
62.194.63.60;42.4208641052;0.0;0.0;0.0
62.194.63.61;3403.8021564483743;3000.994205474484;3165.8332347870896;2774.2230892173397
62.194.63.62;1492.85531043961;1094.077587127217;1487.13517188981;1094.077587127217
62.194.63.63;9861.843824385389;8688.49849701509;0.0;0.0
62.194.63.64;9.631872177120002;1.25789642334;0.0;0.0
62.194.63.74;365.43393135060904;275.53129196167004;357.93590545644;275.53129196167004
62.194.63.75;16807.64818190394;15781.057119367704;0.0;0.0
62.194.63.90;137797.1200943863;98684.80896951679;0.0;0.0
62.194.63.95;1921.4677810671667;1013.3805274957498;1913.68293762234;1013.3805274957498
62.194.7.99;1150.92968941042;1088.52982521449;0.0;0.0
62.197.101.199;98727.68139838675;92143.60570907214;0.0;0.0
62.197.101.7;4838.95134926506;4506.799697869086;0.0;0.0
62.197.105.62;1494.4014549235699;1299.472093577741;0.0;0.0
62.197.105.70;50929.82554436393;41230.02290724116;0.0;0.0
62.197.109.22;2598.5403060983435;2268.45741271702;2596.0149765085;2268.45741271702
62.197.80.216;81599.91335868473;75864.44163319521;0.0;0.0
62.197.84.110;564966.5803906779;524852.8256420101;0.0;0.0
62.197.96.64;13994.368791592908;13359.7810268379;0.0;0.0
62.197.99.96;123031.96763990913;116886.37423510996;0.0;0.0
62.216.209.65;183862.60795596798;163245.23377415573;0.0;0.0
62.217.178.114;1240.12207984513;1166.758775713809;0.0;0.0
62.217.179.98;15736978.861808661;13243166.059017159;15628550.719976319;13175847.989320705
62.217.183.31;30662.223815928097;29514.108896258083;0.0;0.0
62.217.183.56;11.40117645263;2.013921737671;0.0;0.0
62.217.24.109;21428.804635989592;20689.56184387062;0.0;0.0
62.220.130.32;1.39999389648;0.0;0.0;0.0
62.220.130.82;116870.00870708295;108422.12748525993;0.0;0.0
62.220.142.225;105728.88731957255;99487.63442041741;0.0;0.0
62.220.162.129;2548.66981505928;2424.849510187925;0.0;0.0
62.220.182.166;3353.4369468677505;3187.400817873;0.0;0.0
62.220.182.64;1380.98073005693;1265.2654647811041;0.0;0.0
62.222.200.86;686708.5494996004;646805.4049015846;0.0;0.0
62.222.202.212;421572.1139912447;392851.929902864;0.0;0.0
62.223.103.38;1234.4117164643399;1117.124795910059;0.0;0.0
62.223.15.226;1.37281417847;0.0;0.0;0.0
62.223.15.252;486.24634742704995;348.8848209382;0.0;0.0
62.223.224.106;97776.14402772822;89707.52501488938;0.0;0.0
62.223.225.162;588787.3103618872;562886.6870403544;0.0;0.0
62.223.227.253;22395.950555786203;20773.26846123999;0.0;0.0
62.223.228.62;67330.40475846839;62812.862157803414;0.0;0.0
62.223.229.226;21.0101604462;8.47506523132;0.0;0.0
62.223.229.26;8877.686262127;8401.038169858819;0.0;0.0
62.223.230.142;209389.44077485692;200834.02800563688;0.0;0.0
62.240.108.42;34056.56552316097;32424.732446658058;0.0;0.0
62.240.118.233;47992.806911421685;45506.03771201005;0.0;0.0
62.240.15.218;1282.5977802263499;1160.1705551151022;0.0;0.0
62.240.27.92;15313.27414511337;14544.426202768656;0.0;0.0
62.240.64.86;148126.60241119086;141496.48785577383;0.0;0.0
62.240.72.122;5030.412912372001;4935.585737236;0.0;0.0
62.241.114.82;1479.70771789393;1295.0985431639358;0.0;0.0
62.241.97.95;9779.722929006912;9368.069410325581;0.0;0.0
62.249.192.218;4216.23492239863;4027.60577202315;0.0;0.0
62.249.197.21;29019.782066346164;26703.04250718644;0.0;0.0
62.249.198.148;16037.42027283122;15315.92345236598;0.0;0.0
62.249.198.173;397017.4236298215;337354.62880124676;0.0;0.0
62.249.199.203;53548.37059976266;50887.792825707016;0.0;0.0
62.249.202.19;665879.0287970697;551261.388301916;0.0;0.0
62.249.204.143;6725.29315948675;6135.765790941329;0.0;0.0
62.249.207.60;161475.72684288994;134630.8057308228;161467.86189080254;134630.8057308228
62.249.208.44;309239.94731949497;292707.89551760367;0.0;0.0
62.249.208.45;473076.4110088452;422712.76760083006;0.0;0.0
62.249.212.202;104010.87284114094;89112.34855648527;0.0;0.0
62.249.216.66;261078.17292220282;236666.83244705823;0.0;0.0
62.249.217.142;18811.188936236977;17839.063167573688;0.0;0.0
62.249.221.226;7689.25952911742;7237.237453458543;0.0;0.0
62.249.236.69;26526.3795852574;24665.973424912874;0.0;0.0
62.249.243.230;2428.97105217315;2311.0792636942087;0.0;0.0
62.249.243.68;303023.45323572325;286576.7407418196;0.0;0.0
62.249.245.176;330074.02014766;304866.1177160624;0.0;0.0
62.249.245.7;908810.4734420241;825655.9884548115;0.0;0.0
62.249.247.23;3846.1916446619202;3330.150842668597;0.0;0.0
62.249.249.219;1259.3088150022;1182.257413864;0.0;0.0
62.249.249.238;118621.60444258676;100326.1466026961;0.0;0.0
62.249.251.50;123793.46823695468;117308.94660949864;0.0;0.0
62.25.47.163;0.813007354736;0.0;0.0;0.0
62.251.49.57;26536.818504321353;24118.970632545053;0.0;0.0
62.251.50.105;2897.41396903515;2777.334451677275;0.0;0.0
62.251.56.50;81.35557174676;41.76402091979;0.0;0.0
62.251.8.144;3471.85134887234;3275.2015590671876;0.0;0.0
62.252.101.149;11856.51707648766;10694.740295411724;0.0;0.0
62.252.105.66;128355.9174537991;124246.11496923894;0.0;0.0
62.252.114.68;3987.49494552703;3588.042974482232;0.0;0.0
62.252.115.14;5838.2589817077505;5543.20335388259;0.0;0.0
62.252.116.169;429900.4557131547;394138.48328615987;0.0;0.0
62.252.117.230;279715.91758771986;268038.29979869735;0.0;0.0
62.252.118.19;12821.62189484145;12285.22992133142;0.0;0.0
62.252.118.39;6135.97011566544;5832.292318342021;0.0;0.0
62.252.121.97;68067.0306682591;63964.202165596245;0.0;0.0
62.252.124.100;54418.70284080093;50938.67278099038;0.0;0.0
62.252.125.70;37903.18250656107;34993.7050342486;0.0;0.0
62.252.96.100;1733.16502570752;1576.550483708143;0.0;0.0
62.252.97.22;156324.97501372945;147409.42144396264;0.0;0.0
62.252.97.250;22987.054586424096;21151.727914827025;0.0;0.0
62.252.99.174;986461.6346358571;919937.6299381048;0.0;0.0
62.252.99.228;30166.23377805142;28249.40037729266;0.0;0.0
62.254.193.103;34617.583990107196;31184.972047798823;0.0;0.0
62.254.193.17;15959.490060808748;14600.004196162276;0.0;0.0
62.254.193.91;40275.015592594806;36822.76058197951;0.0;0.0
62.254.194.170;17486.18078229059;16822.31307030415;0.0;0.0
62.254.194.3;373160.7446675158;331268.42856384383;0.0;0.0
62.254.197.247;817631.5841676217;756208.616494204;0.0;0.0
62.254.201.109;9403.766870513471;8922.44887352249;0.0;0.0
62.254.201.136;539.43943977439;510.5588436127;0.0;0.0
62.254.201.149;25471.94242476196;24519.99640469507;0.0;0.0
62.254.201.165;2465.05904197342;2408.7057113660003;0.0;0.0
62.254.201.188;25.829076767009997;10.32304763794;0.0;0.0
62.254.201.206;3.4430027008099997;0.508069992065;0.0;0.0
62.254.201.211;26266.11924171022;24884.556770331554;0.0;0.0
62.254.201.214;27551.56183242251;23594.555854801845;0.0;0.0
62.254.201.22;18768.062353128844;16584.209680559637;0.0;0.0
62.254.201.228;3051.8598556543;2879.6179294594467;0.0;0.0
62.254.201.234;1751.1501312255998;1618.116140366;0.0;0.0
62.254.201.24;25759.474754341834;24383.614063259673;0.0;0.0
62.254.201.243;2735.2120876283698;2602.969408034031;0.0;0.0
62.254.201.244;10156.217336651549;9257.404565809764;0.0;0.0
62.254.201.71;11016.385316856302;10368.432283414644;0.0;0.0
62.254.201.86;2345.1449871111;2229.265213014854;0.0;0.0
62.254.201.93;371.64902687023;355.14497757;0.0;0.0
62.254.201.94;449.72109794611;432.024717331;0.0;0.0
62.254.217.242;2717.07105636369;2596.7195034075926;0.0;0.0
62.254.219.170;13298.969030425282;12793.483257309326;0.0;0.0
62.254.242.145;20734.188556674813;18005.326271042635;0.0;0.0
62.254.242.26;1327.4869918872;1237.484455113115;0.0;0.0
62.254.244.194;3740.8590316822;2243.295669554565;0.0;0.0
62.46.197.218;111.98973655705001;1.5170574188230002;0.0;0.0
62.49.150.132;9047.05214500278;3343.756675720653;0.0;0.0
62.49.199.53;3081.5269947057;2792.145490649429;0.0;0.0
62.49.203.65;1337.7101421378898;1214.4005298576808;0.0;0.0
62.49.213.221;275047.6574898227;252299.53789717285;0.0;0.0
62.49.227.202;5190.841913229149;4936.529636389041;0.0;0.0
62.54.121.109;81.81214332571;37.40143775953;0.0;0.0
62.54.125.139;326721.74477556045;313352.05578843;0.0;0.0
62.54.125.154;757647.6531028465;717146.2712287558;0.0;0.0
62.78.214.255;3.6268234252900005;0.48494338989299995;0.0;0.0
63.118.195.140;18586.216688160348;17157.716274260238;0.0;0.0
63.134.220.214;27578.839063644948;25834.56635474437;0.0;0.0
63.134.245.100;3951.4849185929997;551.9490242009999;0.0;0.0
63.134.245.152;224472.84817694352;212907.53269198092;0.0;0.0
63.134.245.93;664795.517205985;632217.8421019744;0.0;0.0
63.134.246.216;71974.64704512482;69227.3855209204;0.0;0.0
63.134.80.165;48160.1901054332;39696.74825668969;0.0;0.0
63.134.80.209;4.313945770259999;0.629901885986;0.0;0.0
63.134.81.68;1668954.87952235;1590883.5632801277;0.0;0.0
63.134.82.36;2796.7548370308996;2661.867380134897;0.0;0.0
63.134.83.144;19718.56522563337;18004.456996952107;0.0;0.0
63.134.83.145;359926.02014548867;334609.10940166906;0.0;0.0
63.134.83.227;1717.5197601310601;1542.98377037005;0.0;0.0
63.135.103.58;61858.60514641232;58373.33106993519;0.0;0.0
63.135.107.63;202781.16059295688;192563.29512587946;0.0;0.0
63.135.109.107;15759.258985520612;14408.755540848502;0.0;0.0
63.135.109.109;2590.7380580956196;2462.109804156147;0.0;0.0
63.135.109.12;3.61394882202;0.5137920379640001;0.0;0.0
63.135.109.125;27277.56404877952;26122.336626112992;0.0;0.0
63.135.109.14;5.8050155639700005;0.754117965698;4.792928695680001;0.754117965698
63.135.109.149;6473.1295108772;5895.308732983669;0.0;0.0
63.135.109.193;7593.8127040893505;7262.160539621303;0.0;0.0
63.135.109.212;40046.88024520803;37503.55291364347;0.0;0.0
63.135.109.214;57298.30813406316;52838.62948415819;0.0;0.0
63.135.109.221;177.93798446649998;143.6061859131;0.0;0.0
63.135.109.228;2144.43707466089;2025.339126587;0.0;0.0
63.135.109.229;100319.9145794066;97665.54236415248;0.0;0.0
63.135.109.233;7905.259609238049;7515.22445679129;0.0;0.0
63.135.109.242;21492.579698556565;20566.134452809747;0.0;0.0
63.135.109.252;1600.8398532870601;1551.420211792;0.0;0.0
63.135.109.53;16313.256740563333;15214.565038678287;0.0;0.0
63.135.109.72;11969.493150702629;10491.9621944495;0.0;0.0
63.135.110.145;693267.9157256836;621843.7724113481;0.0;0.0
63.135.110.16;658.9479446412699;603.631019592;0.0;0.0
63.135.110.184;457844.2673682806;408865.8828735933;0.0;0.0
63.135.110.89;0.9770393371580001;0.0;0.0;0.0
63.135.111.183;22.2980976105;9.49835777283;0.0;0.0
63.135.111.201;19.3638801575;7.822036743160001;0.0;0.0
63.135.111.204;49.49307441708;18.854856491089997;0.0;0.0
63.135.111.233;134.4070434566;98.96302223205;0.0;0.0
63.135.111.79;2082.3929309883697;1932.8045845055212;0.0;0.0
63.135.112.18;19410.71486473359;18312.78753279544;0.0;0.0
63.135.115.114;4281.305551529;3919.865131369057;0.0;0.0
63.135.115.156;1391.34812354773;1268.328189847197;0.0;0.0
63.135.115.22;9968.356370935111;9712.386369708476;0.0;0.0
63.135.116.152;652.7032852171601;617.476701736;0.0;0.0
63.135.116.168;77379.97555731535;71375.91743470066;0.0;0.0
63.135.116.192;3482.3579788151005;3325.839996334032;0.0;0.0
63.135.116.48;2362.35523223999;2215.966939931376;0.0;0.0
63.135.117.169;11102.30398177122;10208.652734753136;0.0;0.0
